schema,category,brand,system,rep,actual,forecast,ape,outcome,latency_s,tokens_in,tokens_out,tokens_cached_in,tokens_reasoning,tokens,containers,cost_usd_est,error,trace,answer
v6-shared-composition+af04a42a478b,CSD,7-UP,G_prometheus_data_model,1,13041.5455,18000.0,38.02045164049,ok,62.23,61269,4183,0,0,65452,0,0.431835,,"{""scenario"": ""G_prometheus_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:46:03"", ""tool"": ""prometheus+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 2, ""tool_calls"": [""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""ibuel895vflzgalak63iy"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""months_ahead"": 3, ""history_months"": 39, ""model_forecast"": 14951.7, ""deviates_from_model"": true}","Forecast: 18,000 units  
Range: 7,000 to 45,000 units (90% interval)  
Confidence: low -- the model and recent-history benchmarks agree that 7-UP is in a reduced run-rate versus prior years, but the interval is wide because recent sales and distribution have been volatile.  
Recommendation: plan the base case around 18,000 units, but keep supply flexible up to at least the upper-middle of the range; if early-2026 distribution recovers, upside toward 30,000+ units is plausible, while continued weak distribution could land closer to the low end. 7-UP is treated as part of Royal Unibrew’s CSD portfolio via the Pepsi/7-UP franchise grouping.  
FORECAST=18000"
v6-shared-composition+af04a42a478b,CSD,7-UP,G_prometheus_data_model,2,13041.5455,18000.0,38.02045164049,ok,80.58,62224,5733,0,0,67957,0,0.48311,,"{""scenario"": ""G_prometheus_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:47:24"", ""tool"": ""prometheus+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 2, ""tool_calls"": [""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""i4nabz38lhw10lbfafo2h"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""months_ahead"": 3, ""history_months"": 39, ""model_forecast"": 14951.7, ""deviates_from_model"": true}","Forecast: 18,000 units  
Range: 5,000 to 45,000 units (90% interval)  
Confidence: low-to-medium -- recent 7-UP unit sales are materially below the 2024 run-rate, and the model uncertainty is wide due to volatility and likely structural weakening in 2025.  
Recommendation: plan against the 18,000-unit midpoint, but keep supply flexibility toward the upper bound if January-February sales, listings, or promo/distribution support come in stronger than the recent run-rate.  
FORECAST=18000"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,A_llm_plain,0,2850.1309,120000.0,,implausible,63.79,54821,3126,3712,2927,57947,0,0.351181,,"{""scenario"": ""A_llm_plain"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:48:28"", ""tool"": ""web_search"", ""wrote_code"": false, ""used_web"": true, ""via_sentinel"": true, ""target_month"": ""2026-03"", ""retrieval_suspected"": false}","Forecast: 120,000 units  
Range: 55,000 to 260,000 units (90% interval)  
Confidence: low -- I’m assuming ØRBÆK refers to Naturfrisk/Ørbæk Bryggeri CSD SKUs sold as individual bottles in Danish retail. Public sources show a niche organic CSD range, mostly 25 cl glass bottles, but no public monthly retail scan data; the estimate is therefore inferred from company scale, distribution, and Denmark’s much larger deposit beverage market. ([naturfrisk.dk](https://naturfrisk.dk/en/?utm_source=openai))  
Recommendation: plan against the midpoint, but do not overbuild nationwide stock; use modular replenishment and prioritize organic/premium stores, since the downside risk is slow-moving glass inventory while upside could come from Danish/local-brand substitution.  
FORECAST=120000"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,A_llm_plain,1,2850.1309,62000.0,,implausible,90.75,75215,4120,3712,3955,79335,0,0.482971,,"{""scenario"": ""A_llm_plain"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:49:59"", ""tool"": ""web_search"", ""wrote_code"": false, ""used_web"": true, ""via_sentinel"": true, ""target_month"": ""2026-03"", ""retrieval_suspected"": false}","Forecast: 62,000 units  
Range: 30,000 to 120,000 units (90% interval)  
Confidence: low -- ØRBÆK/Naturfrisk is a small organic soft-drink supplier, public data confirm retail presence but not scanner velocities, and Danish soft-drink sales are mostly retail with strong SKU/distribution effects. ([naturfrisk.dk](https://naturfrisk.dk/produkter/ginger-beer-bla/?utm_source=openai))  
Recommendation: plan against the midpoint, but allocate upside cover mainly to MENY/premium organic stores and ginger-beer/mixer SKUs; do not build a national-promo quantity unless the supplier or retailer can confirm March 2026 store-level rates.  
FORECAST=62000"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,A_llm_plain,2,2850.1309,90000.0,,implausible,84.87,67365,4395,3712,4227,71760,0,0.451971,,"{""scenario"": ""A_llm_plain"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:51:24"", ""tool"": ""web_search"", ""wrote_code"": false, ""used_web"": true, ""via_sentinel"": true, ""target_month"": ""2026-03"", ""retrieval_suspected"": false}","Forecast: 90,000 units  
Range: 55,000 to 145,000 units (90% interval)  
Confidence: low -- I have no internal sales data. My anchor is that Naturfrisk/Ørbæk’s public donation mechanic implies roughly 1.85 million Danish 25 cl soda bottles in 2025, but the retail-vs-foodservice split, March seasonality, and exact ØRBÆK/Naturfrisk brand mapping are uncertain. ([naturfonden.dk](https://www.naturfonden.dk/naturfrisk))  
Recommendation: plan against the midpoint, keep replenishment flexible up to the upper bound, and avoid overcommitting to broad March feature space unless early-month sell-out clearly exceeds plan.  
FORECAST=90000"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,B_llm_data,1,2850.1309,2900.0,1.7497126184625376,ok,160.01,25341,11306,0,11182,36647,1,0.495885,,"{""scenario"": ""B_llm_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:54:04"", ""tool"": ""code_interpreter"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 8, ""via_sentinel"": true}","Forecast: 2,900 units  
Range: 2,300 to 3,600 units (90% interval)  
Confidence: medium-low -- the history has only 39 months and just three prior March observations, with meaningful volatility from distribution and promotion timing.  
Recommendation: plan base replenishment around ~2.9k units, but reserve supply/space up to ~3.6k if March promo or distribution support is confirmed; re-forecast after January and February 2026 scans because early-year momentum is a strong risk signal here.  
FORECAST=2900"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,B_llm_data,2,2850.1309,2840.0,0.3554538495056529,ok,83.02,23526,9835,11008,9712,33361,1,0.393144,,"{""scenario"": ""B_llm_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:55:27"", ""tool"": ""code_interpreter"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 4, ""via_sentinel"": true}","Forecast: 2,840 units  
Range: 2,150 to 3,520 units (90% interval)  
Confidence: medium-low -- March history is fairly consistent, but there are only three March observations and the brand shows meaningful month-to-month promo/distribution volatility.  
Recommendation: plan the March 2026 base around ~2.8k units, but keep replenishment flexibility up to ~3.5k units if a promotion, display, or distribution gain is confirmed; do not build an aggressive upside case without confirmed activation.  
FORECAST=2840"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,C_llm_model,1,2850.1309,2769.1,2.843058892488068,ok,3.28,1041,113,0,0,1154,0,0.008595,,"{""scenario"": ""C_llm_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:55:31"", ""tool"": ""forecast_demand"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""tool_returned_forecast"": true, ""payload_complete"": true}","Forecast: 2,769 units
Range: 364 to 21,023 units (90% interval)
Confidence: low -- the prediction interval is very wide, so demand for ØRBÆK in CSD appears highly uncertain.
Recommendation: plan close to the midpoint for base supply, but use flexible replenishment or safety stock rather than committing fully to the upper bound.

FORECAST=2769"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,C_llm_model,2,2850.1309,2769.1,2.843058892488068,ok,3.22,1041,111,0,0,1152,0,0.008535,,"{""scenario"": ""C_llm_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:55:34"", ""tool"": ""forecast_demand"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""tool_returned_forecast"": true, ""payload_complete"": true}","Forecast: 2,769 units
Range: 364 to 21,023 units (90% interval)
Confidence: low -- the model reports low confidence and the prediction interval is very wide relative to the midpoint.
Recommendation: plan close to the midpoint, but use flexible replenishment or contingency stock rather than committing to the upper bound, since demand uncertainty is high.
FORECAST=2769"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,D_prometheus_data,1,2850.1309,2872.0,0.767301600077382,ok,101.78,107313,9003,0,0,116316,0,0.806655,,"{""scenario"": ""D_prometheus_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:57:16"", ""tool"": ""prometheus"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 6, ""tool_calls"": [""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""i8xrvibhkqzoqdhjlosvr"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""history_months"": 39, ""history_ends"": ""2025-12""}","Forecast: 2,872 units
Range: 2,191 to 3,469 units (90% interval)
Confidence: medium -- prior March results are fairly consistent, but the history is short and monthly volumes are volatile on a small base.
Recommendation: for Royal Unibrew category planning, plan around the midpoint as a small competitor allowance and monitor against the upper bound; if actuals exceed it, treat that as a signal of broader category movement rather than normal ØRBÆK seasonality.
FORECAST=2872"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,D_prometheus_data,2,2850.1309,2824.0,0.9168315742971703,ok,101.95,92156,8111,0,0,100267,0,0.70411,,"{""scenario"": ""D_prometheus_data"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:58:58"", ""tool"": ""prometheus"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 4, ""tool_calls"": [""execute_code"", ""execute_code"", ""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""ii3nwtyk5b03i6gplpqds"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""history_months"": 39, ""history_ends"": ""2025-12""}","Forecast: 2,824 units  
Range: 1,941 to 3,707 units (90% interval)  
Confidence: medium-low -- the forecast is stable across models, but ØRBÆK has only 39 months of history and just 3 prior March observations, so seasonal uncertainty remains material.  
Recommendation: for Royal Unibrew category planning, treat ØRBÆK as a small but persistent CSD presence; plan around the midpoint, but monitor closely if March demand tracks toward the upper bound before making any space or replenishment reaction. Verification checks included prior-March comparison, model agreement, out-of-sample validation and residual diagnostics.  
FORECAST=2824"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,E_prometheus_model,1,2850.1309,2769.1,2.843058892488068,ok,26.27,28951,1373,0,0,30324,0,0.185945,,"{""scenario"": ""E_prometheus_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:59:24"", ""tool"": ""forecast_demand+prometheus"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 0, ""tool_calls"": [], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": null, ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""tool_returned_forecast"": true, ""months_ahead"": 3}","Forecast: 2,769 units

Range: 364 to 21,023 units (90% interval)

Confidence: low -- the model confidence tier is low and the prediction interval is very wide, indicating substantial uncertainty around ØRBÆK’s March 2026 CSD unit sales in Danish retail. Historical model accuracy was reasonable on WMAPE but volatile on median MAPE, so the point forecast should be treated as a planning midpoint rather than a precise expectation.

Recommendation: plan against the midpoint with a conservative initial allocation, keep replenishment flexible, and monitor early March sell-out closely before scaling inventory. If supply lead times are long, hold contingency stock centrally rather than pushing the upper-bound volume into stores upfront.

FORECAST=2769"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,E_prometheus_model,2,2850.1309,2769.1,2.843058892488068,ok,34.99,29346,2240,0,0,31586,0,0.21393,,"{""scenario"": ""E_prometheus_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T20:59:59"", ""tool"": ""forecast_demand+prometheus"", ""wrote_code"": false, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 0, ""tool_calls"": [], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": null, ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""tool_returned_forecast"": true, ""months_ahead"": 3}","Forecast: 2,769 units  
Range: 364 to 21,023 units (90% interval)  
Confidence: low -- the forecast interval is very wide, and the tuned model only modestly improves on a seasonal naive baseline, so recent volatility is a material uncertainty.  
Recommendation: use ~2,800 units as the planning midpoint, but keep replenishment flexible and avoid a large fixed stock or space commitment until January/February 2026 sell-out signals are available.  
Assumption: Danish retail was treated as DVH EXCL. HD; the supplied material did not verify whether ØRBÆK is Royal Unibrew or a competitor, so the recommendation is limited to risk-controlled category planning.  
Checks: the point forecast sits inside the 90% interval, and uncertainty is consistent with the low confidence tier.  
FORECAST=2769"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,F_llm_data_model,1,2850.1309,2850.0,0.0045927715109544826,ok,93.14,25255,9820,11008,9673,35075,1,0.401339,,"{""scenario"": ""F_llm_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T21:01:33"", ""tool"": ""code_interpreter+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 9, ""payload_complete"": true, ""months_ahead"": 3, ""model_forecast"": 2769.1, ""deviates_from_model"": true, ""via_sentinel"": true}","Forecast: 2,850 units  
Range: 2,100 to 3,700 units (90% interval)  
Confidence: medium-low -- the model forecast, seasonal naïve, and March history all cluster around 2.8k-2.9k units, but ØRBÆK is a small brand with short history and promo/distribution volatility.  
Recommendation: plan the base buy around 2.8k-2.9k units, but keep replenishment flexibility up to about 3.7k units if March promo support or distribution increases; do not stock against the model’s very wide upper tail unless a specific activation is confirmed.  
FORECAST=2850"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,F_llm_data_model,2,2850.1309,2850.0,0.0045927715109544826,ok,46.41,18100,3746,11008,3600,21846,1,0.183344,,"{""scenario"": ""F_llm_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T21:02:20"", ""tool"": ""code_interpreter+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""history_months"": 39, ""history_ends"": ""2025-12"", ""code_calls"": 4, ""payload_complete"": true, ""months_ahead"": 3, ""model_forecast"": 2769.1, ""deviates_from_model"": true, ""via_sentinel"": true}","Forecast: 2,850 units  
Range: 2,000 to 3,800 units (90% interval)  
Confidence: low-to-medium -- the dedicated model forecast is close to the brand’s March seasonal history, but ØRBÆK has low distribution, only three prior March observations, and month-to-month volatility from promotions and availability.  
Recommendation: plan the base buy around 2.8k-2.9k units, but do not overbuild inventory unless March promo/distribution support is confirmed; monitor Jan-Feb 2026 sell-out and weighted distribution and be ready to flex toward the upper bound if listings or TPR support increase.  
FORECAST=2850"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,G_prometheus_data_model,0,2850.1309,2822.0,0.98700378989611,ok,109.82,108394,7971,0,0,116365,0,0.7811,,"{""scenario"": ""G_prometheus_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T21:04:09"", ""tool"": ""prometheus+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 6, ""tool_calls"": [""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""iv9xh0bbdwywgrggraeye"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""months_ahead"": 3, ""history_months"": 39, ""model_forecast"": 2769.1, ""deviates_from_model"": true}","Forecast: 2,822 units  
Range: 1,400 to 5,100 units (90% interval)  
Confidence: low-to-medium -- ØRBÆK is a small CSD brand, the supplied model confidence was low, but recent March history was relatively stable around 2,600-3,000 units.  
Recommendation: for Royal Unibrew category planning, treat ØRBÆK as a small competitor/niche benchmark; plan around the midpoint, avoid major space or supply decisions from this point forecast alone, and re-check once January-February 2026 actuals and distribution are available.  
FORECAST=2822"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,G_prometheus_data_model,1,2850.1309,2800.0,1.7588981614844463,ok,76.69,81587,5690,0,0,87277,0,0.578635,,"{""scenario"": ""G_prometheus_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T21:05:26"", ""tool"": ""prometheus+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 4, ""tool_calls"": [""execute_code"", ""execute_code"", ""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""itkaay6y6ne1bilzu35kv"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""months_ahead"": 3, ""history_months"": 39, ""model_forecast"": 2769.1, ""deviates_from_model"": true}","ØRBÆK is forecast to sell 2,800 units in Danish retail CSD in March 2026, with a 90% planning range of 1,700 to 4,100 units.

Forecast: 2,800 units  
Range: 1,700 to 4,100 units (90% interval)  
Confidence: low-to-medium -- ØRBÆK is a low-volume competitor brand, with only a few comparable March observations and relatively high historical forecast error, although the seasonal March history and model forecast both point to roughly 2.7k-2.9k units.  
Recommendation: use 2,800 units as the Royal Unibrew category-planning baseline for competitor monitoring; only escalate if March sell-out tracks materially above the upper range, as that would suggest unusual competitor momentum worth checking against RU’s own CSD assortment, pricing, and promotion context.  
FORECAST=2800"
v6-shared-composition+af04a42a478b,CSD,ØRBÆK,G_prometheus_data_model,2,2850.1309,2820.0,1.0571760054950496,ok,64.37,61142,4241,0,0,65383,0,0.43294,,"{""scenario"": ""G_prometheus_data_model"", ""model"": ""gpt-5.5-2026-04-23"", ""temperature"": null, ""decoding"": ""temperature/top_p unsupported by the model; defaults used"", ""reasoning_effort"": ""medium"", ""prompt_schema_id"": ""v6-shared-composition+af04a42a478b"", ""run_at"": ""2026-09-12T21:06:31"", ""tool"": ""prometheus+forecast_demand"", ""wrote_code"": true, ""target_month"": ""2026-03"", ""engine_available"": true, ""orchestrator"": ""prometheus_graph_engine"", ""via_sentinel"": true, ""sql_calls"": [], ""code_calls"": 2, ""tool_calls"": [""execute_code"", ""execute_code""], ""engine_verdict"": ""ok"", ""usage_reported"": true, ""sandbox_killed"": ""iy8uvwh1eiabiobkg32m6"", ""coder_reasoning_effort"": ""medium"", ""coder_request_limit"": 40, ""vendor_coder_model"": ""gpt-5.5"", ""payload_complete"": true, ""months_ahead"": 3, ""history_months"": 39, ""model_forecast"": 2769.1, ""deviates_from_model"": true}","ØRBÆK is forecast to sell 2,820 units in Danish retail CSD in March 2026, with a wide 90% interval of 1,800 to 3,900 units due to low-volume volatility.

Forecast: 2,820 units  
Range: 1,800 to 3,900 units (90% interval)  
Confidence: low-to-medium -- ØRBÆK is a small-volume CSD brand with meaningful month-to-month volatility; March history is fairly stable, but the model confidence was low and the calibrated interval is wide.  
Recommendation: use 2,820 units as the planning midpoint for category context and competitor monitoring; if sales exceed the upper bound of about 3,900 units, investigate whether promotion, distribution, or assortment changes explain the deviation. The supplied material did not verify whether ØRBÆK is Royal Unibrew-owned, so I would not recommend actions that actively support the brand unless ownership is confirmed.  
FORECAST=2820"
